id,name,price,description,url,imageurl
25697194M,Ribbed Cardigan.,99.0,A perfect outfit solution is the Commerce Cloud Store cardigan! A perfect outfit solution is the Commerce Cloud Store cardigan!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/ribbed-cardigan/25697194M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwe81dd437/images/large/PG.10251573.JJ5AAXX.PZ.jpg
25697203M,Scoop Neck Shell.,69.0,We updated our favorite shells with new colors for the season. Pair with a matching Commerce Cloud Store cardigan for a perfect look! We updated our favorite shells with new colors for the season. Pair with a matching Commerce Cloud Store cardigan for a perfect look!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/scoop-neck-shell/25697203M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw5d213659/images/large/PG.10251585.JJ5AAXX.PZ.jpg
25697212M,Drape Neck Dress.,119.0,Look your best in this drape neck dress. Sure to turn heads! Look your best in this drape neck dress. Sure to turn heads!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/drape-neck-dress/25697212M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw837cea36/images/large/PG.10251589.JJ3WDXX.PZ.jpg
25697241M,Pleated Flare Skirt.,129.0,You will love this pleated flare skirt! It goes with everything! You will love this pleated flare skirt! It goes with everything!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/pleated-flare-skirt/25697241M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw404021bf/images/large/PG.10252193.JJE84XX.PZ.jpg
25697266M,Sleeveless Twist Front Knit Top.,64.0,This sleeveless twist front knit top will become this seasons go -to piece. This looks great with any bottom! This sleeveless twist front knit top will become this seasons go -to piece. This looks great with any bottom!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/sleeveless-twist-front-knit-top/25697266M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw49676323/images/large/PG.10254449.JJ493XX.PZ.jpg
25697279M,Belted Short Sleeve Knit Top.,74.0,Ivory looks great with black pants! Dress up with Commerce Cloud Store jewelry. Ivory looks great with black pants! Dress up with Commerce Cloud Store jewelry.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/belted-short-sleeve-knit-top/25697279M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwd024cccd/images/large/PG.10254453.JJ5AAXX.PZ.jpg
25697294M,Sleeveless Cowl Neck Knit.,74.0,"Take it easy in our short sleeve cowl neck shirt, great for weekend wear. Take it easy in our short sleeve cowl neck shirt, great for weekend wear.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/sleeveless-cowl-neck-knit/25697294M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw1154f4fc/images/large/PG.10254489.JJ3WCXX.PZ.jpg
25697368M,3/4 Sleeve Notch Cardigan.,119.0,A cardigan is this season's must have for chilly nights! A cardigan is this season's must have for chilly nights!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/3/4-sleeve-notch-cardigan/25697368M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw2ee5a594/images/large/PG.10255510.JJ3WCXX.PZ.jpg
25697373M,Sleeveless Shell.,79.0,You will love this sleeveless shell alone or with it's matching cardigan. You will love this sleeveless shell alone or with it's matching cardigan.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/sleeveless-shell/25697373M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw02eab9a1/images/large/PG.10255578.JJ3WDXX.PZ.jpg
25697378M,Sleeveless Scoop Neck Shell.,59.0,You will love this sleeveless shell alone or with it's matching cardigan. You will love this sleeveless shell alone or with it's matching cardigan.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/sleeveless-scoop-neck-shell/25697378M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw2e3a4f68/images/large/PG.10255866.JJ3WCXX.PZ.jpg
25697387M,Boat Neck Sleeveless Sheath Dress.,119.0,"This sleeveless sheath dress is a classic piece for your suiting collection year round. Matched with any suit jacket, solid or patterned, you look professional and sharp. Create a feminine and soft look sporting this piece on its own or with a colorful wrap. This sleeveless sheath dress is a classic piece for your suiting collection year round. Matched with any suit jacket, solid or patterned, you look professional and sharp. Create a feminine and soft look sporting this piece on its own or with a colorful wrap.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/boat-neck-sleeveless-sheath-dress/25697387M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw244311a2/images/large/PG.10255870.JJ3WCXX.PZ.jpg
25697392M,Pleated Skirt.,109.0,Spring into a new season with this perfect side button smooth waist pleated skirt. Add a jacket or blouse for a perfect desk-to-dinner look. Spring into a new season with this perfect side button smooth waist pleated skirt. Add a jacket or blouse for a perfect desk-to-dinner look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/pleated-skirt/25697392M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw79945b62/images/large/PG.10255878.JJ3WCXX.PZ.jpg
25697499M,Pleated Jacket.,139.0,Time to update your assortment with this great suit jacket. You will love its easy fit and classic look. Time to update your assortment with this great suit jacket. You will love its easy fit and classic look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/pleated-jacket/25697499M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw973384a6/images/large/PG.10245334.JJ169XX.PZ.jpg
25697530M,Double Breasted Sleeveless Button Down Blouse.,74.0,Update your wardrobe with this ruffle sleeveless button down shirt. Add a new piece of Commerce Cloud Store jewelry and you will look fabulous Update your wardrobe with this ruffle sleeveless button down shirt. Add a new piece of Commerce Cloud Store jewelry and you will look fabulous,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/double-breasted-sleeveless-button-down-blouse/25697530M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw0e40c1b2/images/large/PG.10245386.JJI15XX.PZ.jpg
25697544M,Stripe Button Down Shirt.,64.0,This Striped Button Down Shirt is an incredibly versatile blouse. We love it from nine-to-five and beyond. This Striped Button Down Shirt is an incredibly versatile blouse. We love it from nine-to-five and beyond.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/stripe-button-down-shirt/25697544M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwdeb4ff9e/images/large/PG.10245446.JJDB8XX.PZ.jpg
25697561M,Ruffle Front Blouse.,74.0,Ruffles are so in this season! You will love the way this looks! Ruffles are so in this season! You will love the way this looks!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/ruffle-front-blouse/25697561M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw115fdbc9/images/large/PG.10245478.JJAN5XX.PZ.jpg
25697578M,Straight Skirt.,69.0,Make way for this effortless skirt. Add a blouse or suit jacket to complete your look. Make way for this effortless skirt. Add a blouse or suit jacket to complete your look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/straight-skirt/25697578M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw586a126b/images/large/PG.10245550.JJI15XX.PZ.jpg
25697587M,Straight Leg Pant.,79.0,One of JNY's bestsellers! We all love this pant! One of JNY's bestsellers! We all love this pant!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/straight-leg-pant/25697587M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwa21a436c/images/large/PG.10246050.JJ169XX.PZ.jpg
25697630M,Straight Ankle Pant.,79.0,Ankle pants looks so great with a tee and flats! Perfect casual look. Ankle pants looks so great with a tee and flats! Perfect casual look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/straight-ankle-pant/25697630M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwbe5ede61/images/large/PG.10246102.JJ0DDXX.PZ.jpg
25697639M,Floral Sheath Dress.,109.0,Perfect dress for any occasion. Dress it up with great Commerce Cloud Store jewelry Perfect dress for any occasion. Dress it up with great Commerce Cloud Store jewelry,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/floral-sheath-dress/25697639M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwc180ca05/images/large/PG.10248414.JJAN5XX.PZ.jpg
25697651M,Ruffle Front Sleeveless Blouse.,69.0,This shirt adds an updated look to any outfit. You will love the ruffle collar. This shirt adds an updated look to any outfit. You will love the ruffle collar.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/ruffle-front-sleeveless-blouse/25697651M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw80e6cdc2/images/large/PG.10253037.JJB18XX.PZ.jpg
25697659M,Eyelet Skirt.,89.0,This eyelet skirt is a great feminine piece for your wardrobe. You will love this in the summer months. This eyelet skirt is a great feminine piece for your wardrobe. You will love this in the summer months.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/eyelet-skirt/25697659M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw177af849/images/large/PG.10253481.JJ169XX.PZ.jpg
25697682M,Woven Trimmed Cardigan.,89.0,A cardigan is this season's must have for chilly nights! We updated our favorite cardigan with a woven trim. A cardigan is this season's must have for chilly nights! We updated our favorite cardigan with a woven trim.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/woven-trimmed-cardigan/25697682M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw818ac590/images/large/PG.10256582.JJAE6A0.PZ.jpg
25697699M,Open Cardigan.,79.0,Cardigans are a wonderful layering pieces that work with everything. Pair with a classic pant or skirt. Cardigans are a wonderful layering pieces that work with everything. Pair with a classic pant or skirt.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/open-cardigan/25697699M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwbfff7e2f/images/large/PG.10256606.JJI15XX.PZ.jpg
25697713M,Zip Front Tank with Ruffles Blouse.,59.0,Spice up your spring blouse collection with this great zip front tank with ruffles. Spice up your spring blouse collection with this great zip front tank with ruffles.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/zip-front-tank-with-ruffles-blouse/25697713M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwa2b9d3c8/images/large/PG.10256690.JJ169XX.PZ.jpg
25697739M,Sleeveless Ruffle Blouse.,64.0,Update your wardrobe with this ruffle sleeveless shirt. Add a new piece of Commerce Cloud Store jewelry and you will look fabulous Update your wardrobe with this ruffle sleeveless shirt. Add a new piece of Commerce Cloud Store jewelry and you will look fabulous,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/sleeveless-ruffle-blouse/25697739M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwe7c73360/images/large/PG.10245406.JJI15XX.PZ.jpg
25697748M,3/4 Sleeve Pleated Tunic,89.0,"If you are looking for something to wear as the weather warms up, this tunic will be perfect.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/3/4-sleeve-pleated-tunic/25697748M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw64b49b53/images/large/PG.10245518.JJIL8XX.PZ.jpg
25697756M,Paisley Sleeveless Shirt With Tie Front.,69.0,We love paisley prints for summer wear! We added a tie front for a unique look! We love paisley prints for summer wear! We added a tie front for a unique look!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/paisley-sleeveless-shirt-with-tie-front/25697756M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw5fe4e747/images/large/PG.10245526.JJEK3XX.PZ.jpg
25697782M,Walking Short.,59.0,Enjoy these shorts with back flap pockets as the hot weather arrives! These can be worn with a tee or tank! Enjoy these shorts with back flap pockets as the hot weather arrives! These can be worn with a tee or tank!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/walking-short/25697782M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwe58585b7/images/large/PG.10247142.JJI15XX.PZ.jpg
25697791M,Crop Straight Leg Pant,74.0,Perfect pair of cropped straight legt pant for the hot summer days. Pair with a tee for a great summer look! Perfect pair of cropped straight legt pant for the hot summer days. Pair with a tee for a great summer look!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/crop-straight-leg-pant/25697791M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwe56c6384/images/large/PG.10247194.JJBF5XX.PZ.jpg
25697800M,Pleated Dress With Front Sash.,129.0,The Pleated dress is a classic style that looks amazing on all shapes and sizes. The Pleated dress is a classic style that looks amazing on all shapes and sizes.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/pleaded-dress-with-front-sash/25697800M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw179dd5b0/images/large/PG.10247254.JJBF5XX.PZ.jpg
25697843M,Square Neck Top,49.0,We took our favorite top and updated it with a square neck. A square neck looks great on everyone! We took our favorite top and updated it with a square neck. A square neck looks great on everyone!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/square-neck-top/25697843M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw38e84042/images/large/PG.10256826.JJBF5XX.PZ.jpg
